7/8/2021,4:58:05,37.32207266868848,126.96052983722892
7/8/2021,4:58:06,37.2997906279152,126.69461500371786
7/8/2021,4:58:07,40.31248390284249,128.16244950133498
7/8/2021,4:58:08,39.533166039210535,125.86064049382276
7/8/2021,4:58:09,36.272619882796356,128.4945657739326
7/8/2021,4:58:10,36.214780529672204,128.13345779660546
7/8/2021,4:58:11,35.769427242781354,129.71571157136913
7/8/2021,4:58:12,38.372284349482705,127.41328862123099
7/8/2021,4:58:13,39.3837902611421,129.79367448479047
7/8/2021,4:58:14,38.079429905076644,128.67138608065272
7/8/2021,4:58:15,36.72707577209803,127.27728604154629
7/8/2021,4:58:16,37.53776665601468,129.13743331295692
7/8/2021,4:58:17,37.14489598380941,129.07236526541126
7/8/2021,4:58:18,37.46344812847302,129.3945123824805
7/8/2021,4:58:19,38.005292488143674,126.19857237053459
7/8/2021,4:58:20,38.54749561528767,128.13210151725445
7/8/2021,4:58:21,36.52304260560583,128.15182449489058
7/8/2021,4:58:22,37.447310810599845,128.64016003938278
7/8/2021,4:58:23,38.968885278310694,129.7664526113324
7/8/2021,4:58:24,38.5452938726219,126.20780650894973
7/8/2021,4:58:25,37.45414456406704,126.91510674558488
7/8/2021,4:58:26,36.51892298008265,129.59260178527066
7/8/2021,4:58:27,38.48836547258916,127.76265052816727
7/8/2021,4:58:28,39.77819181443098,128.1914248621314
7/8/2021,4:58:29,40.39482732793531,129.41836369977437
7/8/2021,4:58:30,39.54564710843471,129.20200749683124
7/8/2021,4:58:31,37.862700162184936,125.05763315380393
7/8/2021,4:58:32,37.608373533520975,125.98606352949156
7/8/2021,4:58:33,40.00098660645841,129.24057183557122
7/8/2021,4:58:34,36.422325774726545,127.17128543849293
7/8/2021,4:58:35,40.127143845657244,125.93754487272827
7/8/2021,4:58:36,40.468026041554324,127.09337912325063
7/8/2021,4:58:37,35.73261665568452,128.51229361653378
7/8/2021,4:58:38,39.90681089131978,127.2000513659628
7/8/2021,4:58:39,38.421670481631296,126.86845549118314
7/8/2021,4:58:40,40.49489098250651,129.21551757558407
7/8/2021,4:58:41,36.790023648214216,124.88320798682619
7/8/2021,4:58:42,36.96829302281182,125.6072139796309
7/8/2021,4:58:43,38.85319651253031,126.86555059723537
7/8/2021,4:58:44,39.53264372386718,126.66297291558402
7/8/2021,4:58:45,37.19491220076984,125.09283149796991
7/8/2021,4:58:46,39.15202544796461,127.40023173933812
7/8/2021,4:58:47,37.14203853657847,129.04800145814528
7/8/2021,4:58:48,38.174813346034234,125.56630396627511
7/8/2021,4:58:49,37.50603293023336,126.71457829936054
7/8/2021,4:58:50,39.50413989605337,129.00712563851485
7/8/2021,4:58:51,39.45618430336392,127.36046455354757
7/8/2021,4:58:52,36.32751729743337,126.60426315690488
7/8/2021,4:58:53,36.1873163010663,128.7340691322421
7/8/2021,4:58:54,35.76254524872867,129.0902239210692
7/8/2021,4:58:55,39.73766376731339,125.07399555427028
7/8/2021,4:58:56,37.666698998844474,126.5572429569995
7/8/2021,4:58:57,35.69650295579872,126.02375349139855
7/8/2021,4:58:58,37.76515134510283,126.75915607232635
7/8/2021,4:58:59,38.09628740468937,125.7102752591448
7/8/2021,4:59:00,37.98754625444456,126.18996143415893
7/8/2021,4:59:01,40.257985914786815,127.87188001442398
7/8/2021,4:59:02,39.26070183510952,125.73324262296438
7/8/2021,4:59:03,39.36702969224388,129.68212010275644
7/8/2021,4:59:04,35.99299420946914,125.46500021998023
7/8/2021,4:59:05,40.134936919504995,126.12008252308
7/8/2021,4:59:06,39.72017149221873,129.48005265500058
7/8/2021,4:59:07,38.399516871323506,127.2602586228232
7/8/2021,4:59:08,37.81050426251508,126.66559097501528
7/8/2021,4:59:09,40.41243928387686,129.53784155360418
7/8/2021,4:59:10,38.35768149408624,128.73111144747358
7/8/2021,4:59:11,36.82601609952547,128.40316410003732
7/8/2021,4:59:12,40.509138483024216,129.46314588643517
7/8/2021,4:59:13,36.37680004773462,125.39523099111817
7/8/2021,4:59:14,37.224735855125346,129.56774499967923
7/8/2021,4:59:15,37.662272305908765,125.37123157393886
7/8/2021,4:59:16,36.5755356659008,127.81529991256284
7/8/2021,4:59:17,35.758043912371896,125.09909469021164
7/8/2021,4:59:18,40.09077198534702,128.67477631149566
7/8/2021,4:59:19,40.22024215981683,125.41604139028105
7/8/2021,4:59:20,37.71467080672849,127.56444299376032
7/8/2021,4:59:21,40.26001409967959,127.16421812279378
7/8/2021,4:59:22,37.06991854343341,129.65666009278115
7/8/2021,4:59:23,36.229628238882846,125.01735702054305
7/8/2021,4:59:24,35.71599222709403,129.48725042853835
7/8/2021,4:59:25,38.3667116676737,129.5553771277303
7/8/2021,4:59:26,38.341152332513886,128.13987427666538
7/8/2021,4:59:27,39.238918460114135,125.85946751862672
7/8/2021,4:59:28,35.61966539896784,125.63438482301423
7/8/2021,4:59:29,37.14081341217796,126.98817375671796
7/8/2021,4:59:30,37.61590466656665,126.43189096129781
7/8/2021,4:59:31,38.036164946285574,126.95489794628958
7/8/2021,4:59:32,39.62489787735917,126.83545886768677
7/8/2021,4:59:33,38.298375216117435,129.22236646761402
7/8/2021,4:59:34,35.794555890036264,129.6277197456853
7/8/2021,4:59:35,35.92723496686734,128.17356498238016
7/8/2021,4:59:36,37.411004712560654,124.92010903117526
7/8/2021,4:59:37,36.937370830536345,126.65072342587013
7/8/2021,4:59:38,36.281065362117424,125.58965599121443
7/8/2021,4:59:39,37.90290011961463,127.44640175258658
7/8/2021,4:59:40,35.86358772162958,127.36912683694146
7/8/2021,4:59:41,38.96379801472378,127.81274598863777
7/8/2021,4:59:42,38.72125051376449,129.13511630055098
7/8/2021,4:59:43,36.033717421692295,127.63341090952729
7/8/2021,4:59:44,40.12105775359778,125.97969021572005
7/8/2021,4:59:45,36.85332020497908,127.45371407306071
7/8/2021,4:59:46,39.44096906310192,126.02038716727533
7/8/2021,4:59:47,37.386586883875715,128.1417059236486
7/8/2021,4:59:48,38.13655806266628,126.55663046233525
7/8/2021,4:59:49,39.903744319006215,125.79829141792435
7/8/2021,4:59:50,39.43257983853876,126.32547720625048
7/8/2021,4:59:51,38.473884366796774,129.03557488785637
7/8/2021,4:59:52,36.724833975938104,127.5199702567988
7/8/2021,4:59:53,37.454378961781174,129.00093981730237
7/8/2021,4:59:54,38.38140795038775,129.8165129469052
7/8/2021,4:59:55,38.77415595184472,127.81359909048497
7/8/2021,4:59:56,36.17599028767708,127.32528337547198
7/8/2021,4:59:57,37.71537911480928,124.92958799383581
7/8/2021,4:59:58,37.65674183835885,125.21746078212412
7/8/2021,4:59:59,36.39564801039393,128.9552041485729
